course_code,course,year,day,time,module,type,location,professor,weeks,course_for
LM020,Bachelor of Arts in Law and Accounting,3,Friday,11:00 - 12:00,LA4002,TUT,3A, KILCOMMINS SHANE PROFESSOR,"2,6,11",Online Yr 2
LM020,Bachelor of Arts in Law and Accounting,3,Friday,11:00 - 12:00,LA4035,TUT,3A, KEANE EDDIE MR,"1-9,11-13","Online Yr 2,Postgrad"
LM020,Bachelor of Arts in Law and Accounting,3,Friday,11:00 - 12:00,LA4035,TUT,3C, KEANE EDDIE MR,"1-9,11-13","Online Yr 2,Postgrad"
LM020,Bachelor of Arts in Law and Accounting,3,Friday,12:00 - 13:00,LA4035,TUT,3B, KEANE EDDIE MR,"1-3,5-7,9,11-12",Online Yr 3
LM020,Bachelor of Arts in Law and Accounting,3,Friday,12:00 - 13:00,LA4035,TUT,3B, KEANE EDDIE MR,"4,8,13",Online Yr 3
LM020,Bachelor of Arts in Law and Accounting,3,Friday,15:00 - 16:00,FI4008,TUT,3D, O'BRIEN FERGAL DR,"1-2,4-6,8-9,11,13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,3,Friday,16:00 - 17:00,EC4108,TUT,3A, TA3ECO ,"1-2,4-6,8-9,11,13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,3,Friday,16:00 - 17:00,EC4108,TUT,3A, TA3ECO ,"3,7,12",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,3,Friday,17:00 - 18:00,EC4108,TUT,3B, TA3ECO ,"1-2,4-6,8-9,11,13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,3,Friday,17:00 - 18:00,EC4108,TUT,3B, TA3ECO ,"3,7,12",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Monday,09:00 - 10:00,LA4540,TUT,3D, EATON SINEAD MS,"1,5,9",Online Postgrad
LM020,Bachelor of Arts in Law and Accounting,4,Monday,09:00 - 10:00,LA4540,TUT,3D, EATON SINEAD MS,"2-4,6-8,11-13",Online Postgrad
LM020,Bachelor of Arts in Law and Accounting,4,Monday,10:00 - 11:00,LA4620,TUT,3B, WOODS UNA MS,"1,3-5,7-9,12-13",Online Yr 2
LM020,Bachelor of Arts in Law and Accounting,4,Monday,10:00 - 11:00,LA4620,TUT,3B, WOODS UNA MS,"2,6,11",Online Yr 2
LM020,Bachelor of Arts in Law and Accounting,4,Monday,10:00 - 11:00,TX4008,LEC,, GALLERY KIERAN ,"3,7,12",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Monday,10:00 - 12:00,TX4008,LEC,, GALLERY KIERAN ,"1-2,4-6,8-9,11,13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Monday,11:00 - 12:00,LA4828,TUT,3D, WOODS UNA MS,"1,5,9",Online Postgrad
LM020,Bachelor of Arts in Law and Accounting,4,Monday,11:00 - 12:00,LA4828,TUT,3D, WOODS UNA MS,"2-4,6,8,11-13",Online Postgrad
LM020,Bachelor of Arts in Law and Accounting,4,Monday,12:00 - 13:00,LA4620,TUT,3C, WOODS UNA MS,"1-2,4-6,8-9,11,13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Monday,12:00 - 13:00,LA4620,TUT,3C, WOODS UNA MS,"3,7,12",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Monday,14:00 - 16:00,AC4418,LEC,, EGAN-BROWNE CATHERNE MS,"1-2,4-6,8-9,11,13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Monday,16:00 - 17:00,LA4540,TUT,3B, EATON SINEAD MS,"1-2,4-6,8-9,11,13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Monday,16:00 - 17:00,LA4540,TUT,3B, EATON SINEAD MS,"3,7,12",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Tuesday,09:00 - 10:00,TX4008,TUT,3A, GALLERY KIERAN ,"1-9,11-13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Tuesday,10:00 - 11:00,LA4828,TUT,3B, WOODS UNA MS,"1-2,4-6,8-9,11,13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Tuesday,10:00 - 11:00,LA4828,TUT,3B, WOODS UNA MS,"3,7,12",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Tuesday,11:00 - 12:00,AC4418,TUT,3D, EGAN-BROWNE CATHERNE MS,"1-9,11-13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Tuesday,15:00 - 17:00,AC4018,LEC,1A, HENEGHAN JOHN DR,"1-2,5-6,9,11","Online Yr 3,4"
LM020,Bachelor of Arts in Law and Accounting,4,Tuesday,15:00 - 17:00,AC4018,LEC,1A, HENEGHAN JOHN DR,"3,7,12",Online Yr 3
LM020,Bachelor of Arts in Law and Accounting,4,Tuesday,15:00 - 17:00,AC4018,LEC,1B, HENEGHAN JOHN DR,"1-2,5-6,9,11","Online Yr 3,4"
LM020,Bachelor of Arts in Law and Accounting,4,Tuesday,15:00 - 17:00,AC4018,LEC,1B, HENEGHAN JOHN DR,"4,8,13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Wednesday,10:00 - 11:00,AC4418,TUT,3A, EGAN-BROWNE CATHERNE MS,"1-9,11-13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Wednesday,11:00 - 12:00,AC4018,LEC,1A, HENEGHAN JOHN DR,"4,8,13",Online Yr 3
LM020,Bachelor of Arts in Law and Accounting,4,Wednesday,11:00 - 12:00,AC4018,LEC,1B, HENEGHAN JOHN DR,"3,7,12",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Wednesday,12:00 - 13:00,LA4540,TUT,3A, EATON SINEAD MS,"1-2,4-6,8-9,11,13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Wednesday,12:00 - 13:00,LA4540,TUT,3A, EATON SINEAD MS,"3,7,12",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Wednesday,13:00 - 14:00,LA4540,TUT,3C, EATON SINEAD MS,"1-2,4-6,8-9,11,13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Wednesday,13:00 - 14:00,LA4540,TUT,3C, EATON SINEAD MS,"3,7,12",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Wednesday,14:00 - 15:00,AC4018,TUT,3A, HENEGHAN JOHN DR,"1-9,11-13","Online Yr 3,4"
LM020,Bachelor of Arts in Law and Accounting,4,Wednesday,14:00 - 15:00,AC4018,TUT,3B, HENEGHAN JOHN DR,"1-9,11-13","Online Yr 3,4"
LM020,Bachelor of Arts in Law and Accounting,4,Thursday,09:00 - 10:00,AC4418,TUT,3E, EGAN-BROWNE CATHERNE MS,"1-9,11-13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Thursday,09:00 - 10:00,LA4620,TUT,3D, WOODS UNA MS,"1,5,9",Online Postgrad
LM020,Bachelor of Arts in Law and Accounting,4,Thursday,09:00 - 10:00,LA4620,TUT,3D, WOODS UNA MS,"2-4,6-8,11-13",Online Postgrad
LM020,Bachelor of Arts in Law and Accounting,4,Thursday,10:00 - 11:00,LA4828,TUT,3C, WOODS UNA MS,"1-2,4-6,8-9,11,13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Thursday,10:00 - 11:00,LA4828,TUT,3C, WOODS UNA MS,"3,7,12",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Thursday,11:00 - 12:00,LA4620,TUT,3A, WOODS UNA MS,"1,3-5,7-9,12-13",Online Yr 2
LM020,Bachelor of Arts in Law and Accounting,4,Thursday,11:00 - 12:00,LA4620,TUT,3A, WOODS UNA MS,"2,6,11",Online Yr 2
LM020,Bachelor of Arts in Law and Accounting,4,Thursday,12:00 - 13:00,AC4418,TUT,3B, EGAN-BROWNE CATHERNE MS,"1-9,11-13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Thursday,16:00 - 17:00,LA4828,TUT,3A, WOODS UNA MS,"1-2,4-6,8-9,11,13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Thursday,16:00 - 17:00,LA4828,TUT,3A, WOODS UNA MS,"3,7,12",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Friday,09:00 - 10:00,AC4418,LEC,, EGAN-BROWNE CATHERNE MS,"3,7,12",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Friday,09:00 - 10:00,TX4008,TUT,3A, GALLERY KIERAN ,"1-2,4-6,8-9,11,13",Online Yr 4
LM020,Bachelor of Arts in Law and Accounting,4,Friday,12:00 - 13:00,AC4418,TUT,3C, EGAN-BROWNE CATHERNE MS,"1-9,11-13",Online Yr 4
LM026,Bachelor of Arts in Performing Arts,1,Monday,09:00 - 10:00,GA4142,LEC,, FINNEGAN AENGUS DR DE BRUN SORCHA MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,09:00 - 11:00,GA4142,LEC,, FINNEGAN AENGUS DR DE BRUN SORCHA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,11:00 - 12:00,EH4022,LEC,, GRIFFIN CARRIE DR,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,11:00 - 12:00,EH4022,LEC,, GRIFFIN CARRIE DR,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,11:00 - 13:00,GA4142,TUT,3F, ANO2GA ,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,12:00 - 13:00,FR4142,TUT,3A, ANO 1 FRENCH ,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,12:00 - 13:00,FR4142,TUT,3B, HALPIN ANNIE MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,13:00 - 14:00,FR4142,TUT,3A, HALPIN ANNIE MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,13:00 - 14:00,FR4142,TUT,3B, ANO 1 FRENCH ,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,14:00 - 15:00,GE4142,LEC,, BARMETTLER ANITA MS,"2-3,5-6,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,14:00 - 15:00,GE4142,LEC,, BARMETTLER ANITA MS,4,Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,14:00 - 15:00,GE4142,LEC,, CONACHER JEAN DR,"1,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,14:00 - 15:00,GE4142,LEC,, CONACHER JEAN DR,8-9,Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,14:00 - 15:00,GE4212,LEC,, BARMETTLER ANITA MS,"2-3,5-6,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,14:00 - 15:00,GE4212,LEC,, BARMETTLER ANITA MS,4,Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,14:00 - 15:00,GE4212,LEC,, CONACHER JEAN DR,"1,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,14:00 - 15:00,GE4212,LEC,, CONACHER JEAN DR,8-9,Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,15:00 - 16:00,GE4142,TUT,3A, BARMETTLER ANITA MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,15:00 - 16:00,GE4142,TUT,3A, BARMETTLER ANITA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,15:00 - 16:00,GE4212,TUT,3A, SCHLOSSER MARIANNE MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,16:00 - 18:00,FR4142,TUT,3A, ANO 1 FRENCH ,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,16:00 - 18:00,GA4142,TUT,3F, FINNEGAN AENGUS DR,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,17:00 - 18:00,FR4142,TUT,3A, ANO 1 FRENCH ,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,17:00 - 18:00,FR4142,TUT,3B, O'RIORDAN STEPHANIE MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,17:00 - 18:00,GA4142,TUT,3C, NÍ CHOINCHEANNAIN SÍLE MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Monday,17:00 - 18:00,JA4212,LEC,, NAGAHASHI AKIE ,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Tuesday,09:00 - 10:00,GA4105,TUT,3C, NI GHRADA MAIRE MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Tuesday,09:00 - 10:00,GA4105,TUT,3C, NI GHRADA MAIRE MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Tuesday,09:00 - 10:00,JA4212,LEC,, GERAGHTY BARBARA MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Tuesday,10:00 - 11:00,GA4105,TUT,3D, NI GHRADA MAIRE MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Tuesday,10:00 - 11:00,GA4105,TUT,3D, NI GHRADA MAIRE MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Tuesday,12:00 - 13:00,GA4105,TUT,3B, NI GHRADA MAIRE MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Tuesday,12:00 - 13:00,GA4105,TUT,3B, NI GHRADA MAIRE MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Tuesday,13:00 - 14:00,GA4142,TUT,3E, NÍ CHOINCHEANNAIN SÍLE MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Tuesday,14:00 - 16:00,GA4162,TUT,3A, NI GHRADA MAIRE MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Tuesday,14:00 - 16:00,GA4162,TUT,3A, NI GHRADA MAIRE MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Tuesday,15:00 - 16:00,EH4022,TUT,3J, CONDON CLIODHNA MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Tuesday,15:00 - 16:00,EH4022,TUT,3J, CONDON CLIODHNA MS,"3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Tuesday,15:00 - 16:00,JA4212,TUT,3A, NAGAHASHI AKIE ,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Tuesday,15:00 - 16:00,SP4132,LAB,2A, SANDEPINEIRO ARIANE ,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Tuesday,15:00 - 16:00,SP4132,LAB,2B, FORTES SAEZ MARTA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Tuesday,15:00 - 16:00,SP4142,TUT,3A, CUIXERES TERESA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Tuesday,17:00 - 18:00,JA4212,TUT,3A, GERAGHTY BARBARA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,09:00 - 10:00,EH4022,TUT,3G, CONDON CLIODHNA MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,09:00 - 10:00,EH4022,TUT,3G, CONDON CLIODHNA MS,"3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,09:00 - 10:00,EH4022,TUT,3H, O' ROURKE SEAN MR,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,09:00 - 10:00,EH4022,TUT,3H, O' ROURKE SEAN MR,"3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,09:00 - 10:00,EH4022,TUT,3I, YATES IVA MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,09:00 - 10:00,EH4022,TUT,3I, YATES IVA MS,"3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,09:00 - 10:00,FR4142,TUT,3A, O'RIORDAN STEPHANIE MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,09:00 - 10:00,FR4142,TUT,3B, ANO 1 FRENCH ,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,09:00 - 10:00,GA4142,TUT,3F, ANO2GA ,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,09:00 - 11:00,GA4105,LEC,, NI GHRADA MAIRE MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,10:00 - 12:00,GA4142,TUT,3A, ANO1GA ,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,10:00 - 12:00,GA4142,TUT,3A, ANO1GA ,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,10:00 - 12:00,GA4142,TUT,3B, ANO2GA ,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,10:00 - 12:00,GA4142,TUT,3B, ANO2GA ,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,10:00 - 12:00,GA4142,TUT,3C, FINNEGAN AENGUS DR,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,10:00 - 12:00,GA4142,TUT,3C, FINNEGAN AENGUS DR,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,10:00 - 12:00,GA4142,TUT,3D, NÍ CHOINCHEANNAIN SÍLE MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,10:00 - 12:00,GA4142,TUT,3D, NÍ CHOINCHEANNAIN SÍLE MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,11:00 - 13:00,GA4162,LEC,, NI GHRADA MAIRE MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,12:00 - 14:00,SP4132,TUT,3A, BEAUMONT GARAZI MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,12:00 - 14:00,SP4132,TUT,3B, FORTES SAEZ MARTA MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,12:00 - 14:00,SP4132,TUT,3B, FORTES SAEZ MARTA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,12:00 - 14:00,SP4142,TUT,3A, CUIXERES TERESA MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,13:00 - 14:00,JA4212,TUT,3A, FRIZELLE KAORI MISS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,13:00 - 14:00,SP4142,LAB,2A, CUIXERES TERESA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,14:00 - 15:00,SP4132,LEC,, WHARTON BARRIE DR,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,14:00 - 15:00,SP4132,LEC,, WHARTON BARRIE DR,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,14:00 - 15:00,SP4142,LEC,, WHARTON BARRIE DR,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,14:00 - 15:00,SP4142,LEC,, WHARTON BARRIE DR,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,15:00 - 16:00,GE4212,TUT,3A, BARMETTLER ANITA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,16:00 - 17:00,GA4142,TUT,3A, NÍ CHOINCHEANNAIN SÍLE MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,16:00 - 17:00,GE4142,TUT,3A, NOSPICKEL ANNE MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,16:00 - 18:00,GE4142,TUT,3A, NOSPICKEL ANNE MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,16:00 - 18:00,GE4212,TUT,3A, GUGGI NATASCHA MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Wednesday,16:00 - 18:00,GE4212,TUT,3A, GUGGI NATASCHA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Thursday,09:00 - 11:00,GA4142,TUT,3E, ANO1GA ,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Thursday,09:00 - 11:00,GA4142,TUT,3E, ANO3GA ,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Thursday,12:00 - 13:00,SP4142,TUT,3A, CUIXERES TERESA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Thursday,13:00 - 15:00,MU4012,LEC,, GIRAUD ELEANOR DR,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Thursday,13:00 - 15:00,MU4012,TUT,3A, GIRAUD ELEANOR DR,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Thursday,15:00 - 16:00,JA4212,LEC,, GERAGHTY BARBARA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Thursday,16:00 - 18:00,SP4132,TUT,3A, BEAUMONT GARAZI MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Thursday,16:00 - 18:00,SP4132,TUT,3A, BEAUMONT GARAZI MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Thursday,16:00 - 18:00,SP4132,TUT,3B, FORTES SAEZ MARTA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Thursday,16:00 - 18:00,SP4132,TUT,3C, CUIXERES TERESA MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Thursday,16:00 - 18:00,SP4132,TUT,3C, CUIXERES TERESA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,09:00 - 10:00,GA4142,TUT,3B, ANO2GA ,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,10:00 - 11:00,EH4022,LEC,, GRIFFIN CARRIE DR,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,10:00 - 12:00,FR4142,TUT,3B, ANO 1 FRENCH ,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,10:00 - 12:00,SP4132,TUT,3C, CUIXERES TERESA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,11:00 - 12:00,GE4212,TUT,3A, BARMETTLER ANITA MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,12:00 - 13:00,EH4022,TUT,3K, O' ROURKE SEAN MR,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,12:00 - 13:00,EH4022,TUT,3K, O' ROURKE SEAN MR,"3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,12:00 - 13:00,GA4105,TUT,3A, NI GHRADA MAIRE MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,12:00 - 13:00,GA4105,TUT,3A, NI GHRADA MAIRE MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,12:00 - 13:00,GA4142,TUT,3D, ANO2GA ,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,12:00 - 13:00,JA4212,TUT,3A, FRIZELLE KAORI MISS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,13:00 - 14:00,GA4105,TUT,3E, NI GHRADA MAIRE MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,13:00 - 14:00,GA4105,TUT,3E, NI GHRADA MAIRE MS,"2-3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,16:00 - 17:00,EH4022,TUT,3A, CONDON CLIODHNA MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,16:00 - 17:00,EH4022,TUT,3A, CONDON CLIODHNA MS,"3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,16:00 - 17:00,EH4022,TUT,3B, O' ROURKE SEAN MR,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,16:00 - 17:00,EH4022,TUT,3B, O' ROURKE SEAN MR,"3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,16:00 - 17:00,EH4022,TUT,3C, YATES IVA MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,16:00 - 17:00,EH4022,TUT,3C, YATES IVA MS,"3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,17:00 - 18:00,EH4022,TUT,3D, CONDON CLIODHNA MS,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,17:00 - 18:00,EH4022,TUT,3D, CONDON CLIODHNA MS,"3,5-6,8-9,12-13",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,17:00 - 18:00,EH4022,TUT,3E, O' ROURKE SEAN MR,"1,4,7,11",Online Yr 1
LM026,Bachelor of Arts in Performing Arts,1,Friday,17:00 - 18:00,EH4022,TUT,3E, O' ROURKE SEAN MR,"3,5-6,8-9,12-13",Online Yr 1
